sku,image_url,error
BED-77012-GLENBROOK-COMPLETE-QUEEN-PANEL,https://www.alrugaibfurniture.com/cdn/shop/files/glenbrook-complete-queen-panel-bed-wupholstered-headboard-8169662_1800x1800.jpg?v=1758494870,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77015-GLENBROOK-COMPLETE-KING-PANEL-,https://www.alrugaibfurniture.com/cdn/shop/files/glenbrook-complete-king-panel-bed-6227471_1800x1800.jpg?v=1758495015,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77014-GLENBROOK-COMPLETE-KING-PANEL-,https://www.alrugaibfurniture.com/cdn/shop/files/glenbrook-complete-king-panel-bed-wupholstered-headboard-2539742_1800x1800.jpg?v=1758495013,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77021-ALICE-QUEEN-BED,https://www.alrugaibfurniture.com/cdn/shop/files/alice-queen-bed-7305503_1800x1800.png?v=1759224215,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77032-STEENLAGE-QUEEN-UPHOLSTERED-BE,https://www.alrugaibfurniture.com/cdn/shop/files/NMI_B735-78-76-Q1-2024_BIG_1800x1800.jpg?v=1720685850,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77033-ARCADIA-GREY-BED,https://www.alrugaibfurniture.com/cdn/shop/products/arcadia-grey-bed-7532472_720x.png?v=1766740932,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77039-WOOD-QUEEN-PANEL-BED-WHITE-KD,https://www.alrugaibfurniture.com/cdn/shop/files/wood-queen-panel-bed-white-kd-5552901_1800x1800.jpg?v=1755772166,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77034-WOOD-PANEL-BED-SU,https://www.alrugaibfurniture.com/cdn/shop/files/wood-panel-bed-su-5716006_1800x1800.jpg?v=1755772167,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77051-PALOMA-QUEEN-BED,https://www.alrugaibfurniture.com/cdn/shop/products/paloma-queen-bed-3907979_720x.jpg?v=1766505908,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chair'. This image may contain the wrong product type or category. Detection confidence: 0.267""}"
BED-77052-PALOMA-KING-BED,https://www.alrugaibfurniture.com/cdn/shop/products/paloma-king-bed-1668259_720x.jpg?v=1766505911,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-77076-ONITA-FULL-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/onita-full-platform-bed-9804861_1800x1800.jpg?v=1758492650,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.959""}"
BED-77073-BATTELLE-FULL-PANEL-PLATFORM-B,https://www.alrugaibfurniture.com/cdn/shop/files/battelle-full-panel-platform-bed-4157104_1800x1800.jpg?v=1758492706,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.960""}"
BED-77077-ONITA-QUEEN-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/onita-queen-platform-bed-3971784_1800x1800.jpg?v=1758492651,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.946""}"
BED-77078-ONITA-TWIN-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/onita-twin-platform-bed-1143352_1800x1800.jpg?v=1758492651,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.969""}"
BED-77080-ROUND-OFF-KING-BED-OAK,https://www.alrugaibfurniture.com/cdn/shop/products/round-off-king-bed-oak-7959311_720x.jpg?v=1765728911,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.412""}"
BED-77081-ROUND-OFF-KING-BED-WALNUT,https://www.alrugaibfurniture.com/cdn/shop/products/round-off-king-bed-walnut-1628521_720x.png?v=1766503459,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'side-table'. This image may contain the wrong product type or category. Detection confidence: 0.346""}"
BED-77094-WARDROBE,https://www.alrugaibfurniture.com/cdn/shop/files/wardrobe-5992010_1800x1800.jpg?v=1755768185,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'carpet'. This image may contain the wrong product type or category. Detection confidence: 0.825""}"
BED-77118-BARA-CREAM-TEXTURED-VELVET-KIN,https://www.alrugaibfurniture.com/cdn/shop/files/bara-cream-textured-velvet-king-bed-4844175_1800x1800.jpg?v=1761923685,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.944""}"
BED-77122-ONITA-QUEEN-PLATFORM-BED-WITH-,https://www.alrugaibfurniture.com/cdn/shop/files/onita-queen-platform-bed-with-2-side-storage-5475494_1800x1800.jpg?v=1758492650,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.960""}"
BED-77123-ONITA-QUEEN-PANEL-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/onita-queen-panel-platform-bed-with-2-side-storage-4158993_1800x1800.jpg?v=1758492704,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.960""}"
BED-77124-ONITA-FULL-PANEL-PLATFORM-BED-,https://www.alrugaibfurniture.com/cdn/shop/files/onita-full-panel-platform-bed-with-2-side-storage-4277305_1800x1800.jpg?v=1758492704,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.960""}"
BED-77126-ONITA-QUEEN-PANEL-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/onita-queen-panel-platform-bed-with-1-side-storage-7941300_1800x1800.jpg?v=1758492706,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.952""}"
BED-77153-DEANLOW-TWIN-PLATFORM-PANEL-BE,https://www.alrugaibfurniture.com/cdn/shop/files/deanlow-twin-platform-panel-bed-1857811_1800x1800.jpg?v=1758492710,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.966""}"
BED-77154-DEANLOW-FULL-PLATFORM-PANEL-BE,https://www.alrugaibfurniture.com/cdn/shop/files/deanlow-full-platform-panel-bed-6039401_1800x1800.jpg?v=1758492710,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.946""}"
BED-77142-DEANLOW-QUEEN-PLATFORM-PANEL-B,https://www.alrugaibfurniture.com/cdn/shop/files/deanlow-queen-platform-panel-bed-4556577_1800x1800.jpg?v=1758492710,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.964""}"
BED-77162-CABINELLA-FULL-PLATFORM-PANEL-,https://www.alrugaibfurniture.com/cdn/shop/files/cabinella-full-platform-panel-bed-1549008_1800x1800.jpg?v=1758492707,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.962""}"
BED-77163-SIMMENFORT-FULL-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/simmenfort-full-platform-bed-9985429_1800x1800.jpg?v=1758493497,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'dressing-table'. This image may contain the wrong product type or category. Detection confidence: 0.397""}"
BED-77171-REPOSE-REPOSE-UPHOLSTERED-END-,https://www.alrugaibfurniture.com/cdn/shop/files/repose-repose-upholstered-end-of-bed-bench-8119101_1800x1800.jpg?v=1763877077,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.599""}"
BED-77179-PLANK-QUEEN-BED,https://www.alrugaibfurniture.com/cdn/shop/products/plank-queen-bed-8731380_720x.jpg?v=1766508010,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-77178-PLANK-KING-BED,https://www.alrugaibfurniture.com/cdn/shop/products/plank-king-bed-8612185_720x.jpg?v=1766508130,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'outdoor-lighting'. This image may contain the wrong product type or category. Detection confidence: 0.331""}"
BED-77211-ONITA-TWIN-PANEL-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/onita-twin-panel-platform-bed-5469937_1800x1800.jpg?v=1758492650,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.961""}"
BED-77229-ONITA-QUEEN-PANEL-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/onita-queen-panel-platform-bed-8922295_1800x1800.jpg?v=1758492650,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.948""}"
BED-77228-ONITA-FULL-PANEL-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/onita-full-panel-platform-bed-8831383_1800x1800.jpg?v=1758492648,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.967""}"
BED-77241-O2-KING-BED-LIGHT-GOLDEN,https://www.alrugaibfurniture.com/cdn/shop/products/o2-king-bed-light-golden-5209744_720x.jpg?v=1766505070,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'outdoor-lighting'. This image may contain the wrong product type or category. Detection confidence: 0.708""}"
BED-77238-DENISE-CREAM-BOUCLE-BED-IN-KIN,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68689.media.01_1800x1800.jpg?v=1721897641,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.957""}"
BED-77236-REPOSE-REPOSE-WOODEN-WITH-UPHO,https://www.alrugaibfurniture.com/cdn/shop/files/repose-repose-wooden-with-upholstered-headboard-us-king-bed-8979229_1800x1800.jpg?v=1763876815,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.904""}"
BED-77242-O2-QUEEN-BED-LIGHT-GOLDEN,https://www.alrugaibfurniture.com/cdn/shop/products/o2-queen-bed-light-golden-6316489_720x.jpg?v=1766505069,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'outdoor-lighting'. This image may contain the wrong product type or category. Detection confidence: 0.681""}"
BED-77262-ONITA-TWIN-PLATFORM-BED-WITH-1,https://www.alrugaibfurniture.com/cdn/shop/files/onita-twin-platform-bed-with-1-side-storage-3559328_1800x1800.jpg?v=1758492650,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.952""}"
BED-77265-PALANI-HONEY-VELVET-KING-BED-W,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68742-WINGS.media.01_1800x1800.jpg?v=1721898378,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77264-PALANI-HONEY-VELVET-QUEEN-BED-,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68743-WINGS.media.01_1800x1800.jpg?v=1721898382,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77248-CLASSIC-OPAL-BED-KG,https://www.alrugaibfurniture.com/cdn/shop/files/caracole-classic-opal-bed-6018091_1800x1800.jpg?v=1763879022,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77268-PALANI-CREAM-BOUCLE-KING-BED-W,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68746-WINGS.media.01_1800x1800.jpg?v=1721898358,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77267-PALANI-CREAM-BOUCLE-QUEEN-BED-,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68747-WINGS.media.01_1800x1800.jpg?v=1721898365,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77269-PALANI-BLACK-VELVET-QUEEN-BED-,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68745-WINGS.media.01_1800x1800.jpg?v=1721898351,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77270-PALANI-BLACK-VELVET-KING-BED-W,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68744-WINGS.media.01_1800x1800.jpg?v=1721898345,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77280-ELIANA-BLACK-VELVET-KING-BED-W,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68728-WINGS.media.01_1800x1800.jpg?v=1721897677,Failed to upsert: 
BED-77283-BIANCA-CREAM-VELVET-BED-IN-FUL,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68362.media.01_1800x1800.jpg?v=1721897507,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.947""}"
BED-77281-BIANCA-CREAM-VELVET-BED-IN-QUE,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68361.media.01_1800x1800.jpg?v=1721897513,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.947""}"
BED-77285-BIANCA-BLUSH-VELVET-BED-IN-FUL,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68364.media.01_1800x1800.jpg?v=1721897500,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.960""}"
BED-77282-BIANCA-CREAM-VELVET-BED-IN-KIN,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68360.media.01_1800x1800.jpg?v=1721897509,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.947""}"
BED-77284-BIANCA-BLUSH-VELVET-BED-IN-QUE,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68363.media.01_1800x1800.jpg?v=1721897504,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.960""}"
BED-77317-ATHARA-CREAM-VELVET-QUEEN-BED,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68944.media.01_1800x1800.jpg?v=1721897461,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.906""}"
BED-77336-ELIANA-BLACK-VELVET-QUEEN-BED,https://www.alrugaibfurniture.com/cdn/shop/files/TOV-B68729.media.01_1800x1800.jpg?v=1721897679,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-77368-BENT-QUEEN-BED,https://www.alrugaibfurniture.com/cdn/shop/products/bent-queen-bed-9387639_720x.jpg?v=1765705810,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'console'. This image may contain the wrong product type or category. Detection confidence: 0.253""}"
BED-77390-PIPERTON-QUEEN-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/EB1221-113-ANGLE-ALT-SW_1800x1800.jpg?v=1765109005,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/files/EB1221-113-ANGLE-ALT-SW_1800x1800.jpg?v=1765109005: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/files/EB1221-113-ANGLE-ALT-SW_1800x1800.jpg?v=1765109005'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77490-BENT-KING-BED,https://www.alrugaibfurniture.com/cdn/shop/products/bent-king-bed-8315968_1800x1800.jpg?v=1765705391,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-77447-NEILSVILLE-FULL-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/EB2320-112-ANGLE-ALT-SW_1800x1800.jpg?v=1764590254,"Failed to download image from https://www.alrugaibfurniture.com/cdn/shop/files/EB2320-112-ANGLE-ALT-SW_1800x1800.jpg?v=1764590254: Client error '404 Not Found' for url 'https://www.alrugaibfurniture.com/cdn/shop/files/EB2320-112-ANGLE-ALT-SW_1800x1800.jpg?v=1764590254'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-77446-NEILSVILLE-QUEEN-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/products/neilsville-queen-platform-bed-9995822_720x.png?v=1766499259,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'console'. This image may contain the wrong product type or category. Detection confidence: 0.315""}"
BED-77570-APRILYN-TWIN-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/aprilyn-twin-platform-bed-1358661_720x.jpg?v=1765609871,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.962""}"
BED-77613-COTTONBURG-QUEEN-PANEL-BED,https://www.alrugaibfurniture.com/cdn/shop/files/cottonburg-queen-panel-bed-9557486_1800x1800.jpg?v=1758491909,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-77657-WYLLER-CRIB-WITH-GUARD-RAIL-IN,https://www.alrugaibfurniture.com/cdn/shop/files/wyller-crib-with-guard-rail-in-white-656776_1800x1800.jpg?v=1750316263,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'console'. This image may contain the wrong product type or category. Detection confidence: 0.481""}"
BED-77682-VANMORE-QUEEN-STORAGE-BED,https://www.alrugaibfurniture.com/cdn/shop/files/vanmore-queen-storage-bed-6258356_1800x1800.jpg?v=1755777096,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'office-chair'. This image may contain the wrong product type or category. Detection confidence: 0.253""}"
BED-77684-VANMORE-FULL-STORAGE-BED,https://www.alrugaibfurniture.com/cdn/shop/files/vanmore-full-storage-bed-8148798_1800x1800.jpg?v=1755777096,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'office-chair'. This image may contain the wrong product type or category. Detection confidence: 0.253""}"
BED-77683-VANMORE-KING-STORAGE-BED,https://www.alrugaibfurniture.com/cdn/shop/files/vanmore-king-storage-bed-2776806_1800x1800.jpg?v=1755777097,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'office-chair'. This image may contain the wrong product type or category. Detection confidence: 0.425""}"
BED-77694-SOCALLE-TWIN-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/socalle-twin-platform-bed-6751013_1800x1800.jpg?v=1758491916,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.956""}"
BED-77690-COTTONBURG-KING-PANEL-BED,https://www.alrugaibfurniture.com/cdn/shop/files/cottonburg-king-panel-bed-1313819_1800x1800.jpg?v=1758491907,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'lighting'. This image may contain the wrong product type or category. Detection confidence: 0.325""}"
BED-77693-SOCALLE-FULL-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/socalle-full-platform-bed-1710876_1800x1800.jpg?v=1758491914,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.951""}"
BED-77692-SOCALLE-QUEEN-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/socalle-queen-platform-bed-5119150_1800x1800.jpg?v=1758491914,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.958""}"
BED-77696-SIMMENFORT-TWIN-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/simmenfort-twin-platform-bed-5171653_1800x1800.jpg?v=1758491915,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.935""}"
BED-77695-SIMMENFORT-FULL-PLATFORM-BED,https://www.alrugaibfurniture.com/cdn/shop/files/simmenfort-full-platform-bed-5486904_1800x1800.jpg?v=1758491915,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.941""}"
BED-77754-TWINTWIN-BUNK-BED-WLADDER,https://www.alrugaibfurniture.com/cdn/shop/files/twintwin-bunk-bed-wladder-6482231_720x.jpg?v=1765609871,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.920""}"
BED-77816-LAWROY-FULL-PANEL-BED,https://www.alrugaibfurniture.com/cdn/shop/files/lawroy-full-panel-bed-3468577_1800x1800.jpg?v=1758493482,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.966""}"
BED-77818-LAWROY-QUEEN-PANEL-BED,https://www.alrugaibfurniture.com/cdn/shop/files/lawroy-queen-panel-bed-7856943_1800x1800.jpg?v=1758493484,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'pillow'. This image may contain the wrong product type or category. Detection confidence: 0.966""}"
BED-78078-IN-HOUSE-VALENCIA-BED-FRAME-VE,https://www.alrugaibfurniture.com/cdn/shop/files/2_558e1279-7d90-4f94-8041-ac846028a478_1800x1800.jpg?v=1701253621,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.299""}"
BED-78080-IN-HOUSE-SERIN-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/Untitled-2_c5d416b8-f558-4619-9e2e-dc0c0b139e05_1800x1800.jpg?v=1701253591,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.931""}"
BED-78077-IN-HOUSE-LUJIN-BED-FRAME-LINEN,https://www.alrugaibfurniture.com/cdn/shop/files/902158204407-2_f296299c-4f94-43b5-8eaf-a719db199594_1800x1800.jpg?v=1701253536,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.317""}"
BED-78079-IN-HOUSE-LUJIN-BED-FRAME-LINEN,https://www.alrugaibfurniture.com/cdn/shop/files/902158204407-2_4638028c-969f-455a-95eb-21277f31a8d9_1800x1800.jpg?v=1701253530,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.317""}"
BED-78081-IN-HOUSE-LUJIN-BED-FRAME-LINEN,https://www.alrugaibfurniture.com/cdn/shop/files/902158204407-2_1800x1800.jpg?v=1701253528,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.317""}"
BED-78084-IN-HOUSE-SERIN-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/Untitled-2_37363a76-64fc-4a4e-8eb9-2a32446ee2ae_1800x1800.jpg?v=1701253588,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.931""}"
BED-78082-IN-HOUSE-SERIN-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/Untitled-2_c384a5d6-75a8-4c95-99f2-dcadebad1ad7_1800x1800.jpg?v=1701253589,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.931""}"
BED-78085-IN-HOUSE-LUJIN-BED-FRAME-LINEN,https://www.alrugaibfurniture.com/cdn/shop/files/902158204407-2_4439adaa-6664-4d49-aeff-7af08d413932_1800x1800.jpg?v=1701253538,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.317""}"
BED-78083-IN-HOUSE-LUJIN-BED-FRAME-LINEN,https://www.alrugaibfurniture.com/cdn/shop/files/902158204407-2_adc2092a-8731-418f-84c0-c7d1177d17fe_1800x1800.jpg?v=1701253547,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.317""}"
BED-78086-IN-HOUSE-SERIN-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/Untitled-2_64f42411-44c3-4413-bed3-6378614076f1_1800x1800.jpg?v=1701253560,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.931""}"
BED-78091-IN-HOUSE-MADRID-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902125-BO5008-2_13b82e34-9962-4e0b-98ea-6c5efbb54136_1800x1800.jpg?v=1701253494,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'center-table'. This image may contain the wrong product type or category. Detection confidence: 0.393""}"
BED-78087-IN-HOUSE-SERIN-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/Untitled-2_8661e62d-02c7-4e5a-92a7-ace2e1c32667_1800x1800.jpg?v=1701253556,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.931""}"
BED-78089-IN-HOUSE-LUJIN-BED-FRAME-LINEN,https://www.alrugaibfurniture.com/cdn/shop/files/902158204407-2_d6d5f3f6-b426-456a-99c7-561168291a35_1800x1800.jpg?v=1701253533,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.317""}"
